col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48
175.45.176.2,60569,149.171.126.18,520,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421933132,1421933132,0.004,0,0,0,0,0,2,0,0,0,2,6,6,1,1,1,1, Fuzzers,1
59.166.0.9,24896,149.171.126.4,22,tcp,FIN,0.821848,5928,8010,31,29,14,17,ssh,56779.35938,76627.3125,62,58,255,255,2827048073,681939284,96,138,0,0,888.734081,920.361921,1421927577,1421927577,13.472918,14.406877,0.000658,0.000517,0.000141,0,0,0,0,0,1,2,4,2,1,1,1,,0
175.45.176.0,25496,149.171.126.11,6014,tcp,FIN,0.643158,455,354,254,252,2,1,-,5099.835449,3855.973145,10,8,255,255,1158604956,1365442683,46,44,0,0,4601.196569,129.386664,1421931430,1421931431,67.361444,85.865859,0.11436,0.042086,0.072274,0,1,0,0,0,6,1,1,3,1,1,1,DoS,1
175.45.176.1,21690,149.171.126.17,179,tcp,FIN,1.357214,612,354,254,252,2,1,-,3247.829834,1827.272705,10,8,255,255,213914652,4250354210,61,44,0,0,8274.636694,264.891969,1421928167,1421928168,150.741667,181.934719,0.169925,0.083668,0.086257,0,1,0,0,0,5,2,1,3,1,1,1,,0
59.166.0.9,28749,149.171.126.2,5190,tcp,FIN,0.004536,1470,1728,31,29,5,4,-,2476190.5,2830687.75,22,14,255,255,657415032,657724737,67,123,0,0,0,0.389036,1421927741,1421927741,0.216,0.293923,0.000699,0.000573,0.000126,0,0,0,0,0,3,4,5,1,1,1,1,,0
59.166.0.2,56051,149.171.126.2,53,udp,CON,0.000931,130,162,31,29,0,0,dns,558539.1875,696025.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421927463,1421927463,0.004,0.029,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,,0
59.166.0.5,23055,149.171.126.0,53,udp,CON,0.001062,146,178,31,29,0,0,dns,549905.8125,670433.125,2,2,0,0,0,0,73,89,0,0,0,0,1421928089,1421928089,0.01,0.008,0,0,0,0,0,0,0,0,2,3,2,4,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931413,1421931413,0.01,0,0,0,0,0,2,0,0,0,8,8,5,5,4,4,5,Generic,1
59.166.0.1,53869,149.171.126.8,43039,tcp,FIN,0.041996,5174,83812,31,29,7,39,-,974759.5625,15792171,90,92,255,255,2193649989,48588255,57,911,0,0,24.467365,24.111607,1421927926,1421927926,0.467831,0.459311,0.000782,0.000647,0.000135,0,0,0,0,0,4,5,4,5,1,1,2,,0
175.45.176.1,4768,149.171.126.10,111,udp,INT,0.000002,168,0,254,0,0,0,-,336000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421930715,1421930715,0.002,0,0,0,0,0,2,0,0,0,14,3,1,1,1,1,1,Reconnaissance,1
175.45.176.0,6488,149.171.126.10,47535,tcp,FIN,2.417154,764,354,254,252,2,1,-,2277.058105,1026,10,8,255,255,2362014810,1728327790,76,44,0,0,17030.4801,445.535656,1424220456,1424220458,256.094,330.750719,0.168365,0.101893,0.066472,0,1,,, ,5,1,1,2,1,1,1, Shellcode ,1
59.166.0.0,9337,149.171.126.7,7360,tcp,FIN,0.010965,2438,19266,31,29,7,13,-,1732056.5,13705426,38,40,255,255,3517062660,1391847336,64,482,0,0,17.121725,16.353212,1421927757,1421927757,0.286973,0.265436,0.000787,0.000609,0.000178,0,0,0,0,0,17,12,6,10,1,1,4,,0
175.45.176.2,1405,149.171.126.13,21,tcp,FIN,0.780539,738,682,254,252,4,4,ftp,7031.039062,6416.079102,14,12,255,255,3185372534,1906255758,53,57,0,0,2981.807001,78.985047,1421931102,1421931103,58.00246,65.935906,0.119192,0.055233,0.063959,0,1,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
59.166.0.0,40761,149.171.126.9,11928,udp,CON,0.036087,528,304,31,29,0,0,-,87787.85156,50544.51953,4,4,0,0,0,0,132,76,0,0,9.425969,10.845604,1421928225,1421928225,6.675667,7.675,0,0,0,0,0,0,0,0,6,4,3,3,1,1,2,,0
59.166.0.4,31830,149.171.126.7,5190,tcp,FIN,0.004344,1064,2260,31,29,4,4,-,1797421.75,3815838,12,12,255,255,3747082204,3747389185,89,188,0,0,18.303613,0.4061,1421928133,1421928133,0.362455,0.338636,0.000768,0.000609,0.000159,0,0,0,0,0,2,5,1,1,1,1,1,,0
59.166.0.9,14083,149.171.126.9,41543,tcp,FIN,0.022217,2542,19266,31,29,7,13,-,892649.75,6764189.5,40,40,255,255,3782488196,3831002240,64,482,0,0,40.448524,1.047758,1421927850,1421927850,0.561256,0.556692,0.000628,0.0005,0.000128,0,0,0,0,0,9,3,2,2,1,1,2,,0
59.166.0.0,31547,149.171.126.2,53,udp,CON,0.001078,132,164,31,29,0,0,dns,489795.9375,608534.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,9,8,2,1,1,1,1,,0
59.166.0.5,13439,149.171.126.6,6881,tcp,FIN,0.74598,1540,1644,31,29,4,4,-,15485.66895,16654.60156,16,18,255,255,1828630283,4081720810,96,91,0,0,3188.679589,90.197414,1421927461,1421927461,49.709933,43.848531,0.000669,0.000553,0.000116,0,0,0,0,0,14,4,2,3,2,1,2,,0
59.166.0.8,23508,149.171.126.3,53,udp,CON,0.001086,146,178,31,29,0,0,dns,537753.25,655616.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421928039,1421928039,0.011,0.008,0,0,0,0,0,0,0,0,5,3,2,2,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930988,1421930988,0.004,0,0,0,0,0,2,0,0,0,13,13,4,4,4,3,4,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000006,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932429,1421932429,0.006,0,0,0,0,0,2,0,0,0,10,10,3,3,3,3,3,Generic,1
175.45.176.0,26556,149.171.126.10,179,tcp,FIN,0.654931,914,556,254,252,5,3,-,10468.27832,6119.728516,16,10,255,255,1982874584,3784844281,57,56,0,0,2127.696549,90.631031,1424222880,1424222880,42.3908,69.302664,0.065366,0.031204,0.034162,0,1,,, ,4,4,2,2,2,1,4, Fuzzers ,1
175.45.176.0,0,149.171.126.13,0,mhrp,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223194,1424223194,0.009,0,0,0,0,0,2,,, ,7,7,2,3,2,2,7, Fuzzers ,1
175.45.176.1,53498,149.171.126.19,80,tcp,FIN,0.845848,550,9374,62,252,2,5,-,4681.691895,82331.57813,10,14,255,255,914683705,3294223289,55,670,0,0,4715.853903,4683.012172,1421932834,1421932835,93.983111,59.419844,0.17139,0.072718,0.098672,0,1,0,0,0,2,2,1,1,1,1,1,Exploits,1
59.166.0.3,36879,149.171.126.0,6881,tcp,FIN,0.019886,1540,1644,31,29,4,4,-,580911.1875,624761.125,16,18,255,255,979646172,3135441868,96,91,0,0,82.466847,2.166236,1421928229,1421928229,1.304733,1.142353,0.000585,0.000462,0.000123,0,0,0,0,0,11,10,7,8,6,1,6,,0
59.166.0.3,27939,149.171.126.1,55346,tcp,FIN,0.03477,4014,59460,31,29,7,28,-,909979.875,13485418,68,70,255,255,2984208181,2996564756,59,849,0,0,0,28.938902,1421927502,1421927502,0.514045,0.495957,0.000697,0.000546,0.000151,0,0,0,0,0,9,7,1,2,1,1,1,,0
175.45.176.0,0,149.171.126.13,0,sun-nd,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223210,1424223210,0.008,0,0,0,0,0,2,,, ,4,4,2,10,2,2,4,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932365,1421932365,0.004,0,0,0,0,0,2,0,0,0,16,16,7,7,7,3,7,Generic,1
175.45.176.0,0,149.171.126.13,0,mtp,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223220,1424223220,0.008,0,0,0,0,0,2,,, ,6,6,2,11,2,2,6,Exploits,1
175.45.176.1,46070,149.171.126.19,21,tcp,FIN,1.23075,1096,1660,62,252,7,9,ftp,6773.105957,10302.66113,20,22,255,255,2424436987,858289852,55,75,0,0,3368.116472,2988.965846,1421930233,1421930234,64.725944,55.495144,0.13041,0.065341,0.065069,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
59.166.0.4,64439,149.171.126.3,6881,tcp,FIN,0.10291,1540,1644,31,29,4,4,-,112253.4297,120726.8516,16,18,255,255,3987915232,4035029007,96,91,0,0,515.056171,10.990508,1421927944,1421927944,6.837667,6.023176,0.000654,0.000515,0.000139,0,0,0,0,0,16,13,6,7,5,1,5,,0
59.166.0.9,43242,149.171.126.0,50128,tcp,FIN,0.222455,424,8824,31,29,1,4,ftp-data,13342.02441,290899.2813,8,12,255,255,1830981512,2299291418,53,735,0,0,2133.626676,1694.52224,1421927977,1421927977,31.732429,20.173637,0.000725,0.000541,0.000184,0,0,0,0,0,6,4,6,5,1,1,4,,0
59.166.0.9,36405,149.171.126.1,5190,tcp,FIN,0.039898,1470,1728,31,29,5,4,-,281517.875,321820.625,22,14,255,255,1085158664,3230845701,67,123,0,0,244.137041,9.629466,1421927796,1421927796,1.899905,3.013461,0.000759,0.000595,0.000164,0,0,0,0,0,6,4,3,6,1,1,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932549,1421932549,0.01,0,0,0,0,0,2,0,0,0,17,17,7,7,7,3,7,Generic,1
175.45.176.2,31261,149.171.126.12,111,tcp,FIN,1.503196,564,354,254,252,2,1,-,2703.572998,1649.818115,10,8,255,255,3447262382,770922256,56,44,0,0,10422.65952,328.467062,1421930977,1421930979,165.353222,206.712859,0.109065,0.056195,0.05287,0,1,0,0,0,3,1,2,1,1,1,1,Reconnaissance,1
175.45.176.3,19630,149.171.126.13,514,udp,INT,0.000021,214,0,254,0,0,0,-,40761904,0,2,0,0,0,0,0,107,0,0,0,0,0,1421932385,1421932385,0.021,0,0,0,0,0,2,0,0,0,16,16,4,4,4,1,4, Fuzzers,1
59.166.0.1,41143,149.171.126.6,80,tcp,FIN,4.689318,18266,1087890,31,29,2,370,http,31071.46875,1853458.375,342,746,255,255,2311071366,176764787,53,1458,1,524288,764.468333,492.203331,1421927909,1421927913,13.750674,6.293706,0.000621,0.000497,0.000124,0,0,1,0,0,3,2,2,5,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,aris,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930710,1421930710,0.008,0,0,0,0,0,2,0,0,0,9,9,2,2,2,2,2, Fuzzers,1
175.45.176.0,0,149.171.126.13,0,visa,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223206,1424223206,0.001,0,0,0,0,0,2,,, ,6,6,2,2,2,2,7,Exploits,1
175.45.176.1,0,149.171.126.12,0,nsfnet-igp,INT,0.00001,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930699,1421930699,0.01,0,0,0,0,0,2,0,0,0,10,10,2,2,2,2,2, Fuzzers,1
175.45.176.0,47439,149.171.126.12,53,udp,INT,0.000007,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1424223209,1424223209,0.007,0,0,0,0,0,2,,, ,17,17,9,11,9,9,17,Generic,1
175.45.176.1,7381,149.171.126.14,80,tcp,FIN,0.263146,860,1832,62,252,2,2,http,23530.66211,48733.39844,10,8,255,255,2059773840,853316243,86,229,1,505,1454.05829,53.21641,1424220036,1424220036,29.238444,35.865855,0.055955,0.011448,0.044507,0,1,1,, ,1,1,1,1,1,1,1,DoS,1
175.45.176.0,58453,149.171.126.14,111,udp,INT,0.00001,168,0,254,0,0,0,-,67200000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421929965,1421929965,0.01,0,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932941,1421932941,0.011,0,0,0,0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.0,0,149.171.126.13,0,xtp,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223184,1424223184,0.009,0,0,0,0,0,2,,, ,4,4,1,2,1,1,4,Exploits,1
175.45.176.0,42205,149.171.126.13,111,tcp,FIN,12.43788,564,354,254,252,2,1,-,326.743805,199.3909,10,8,255,255,2658050023,3240289938,56,44,0,0,103000.8225,3180.7395,1421928389,1421928401,1381.928,1770.37975,0.089793,0.045212,0.044581,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931994,1421931994,0.004,0,0,0,0,0,2,0,0,0,12,12,7,7,7,3,7,Generic,1
175.45.176.2,52182,149.171.126.11,80,tcp,FIN,0.426636,890,268,254,252,2,1,http,15019.8291,4200.301758,10,6,255,255,1767977934,2100279251,89,45,0,0,2321.043288,119.256469,1421931124,1421931125,47.404,68.839797,0.115933,0.055642,0.060291,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.7,36799,149.171.126.0,6881,tcp,FIN,0.035287,1540,1644,31,29,4,4,-,327372.6875,352084.3438,16,18,255,255,992165454,3142935296,96,91,0,0,144.073702,3.828063,1421928232,1421928232,2.331067,2.048294,0.00236,0.000462,0.001898,0,0,0,0,0,6,6,4,7,4,1,4,,0
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000007,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223262,1424223262,0.007,0,0,0,0,0,2,,, ,4,4,1,9,1,1,4,DoS,1
59.166.0.0,1146,149.171.126.1,111,udp,CON,0.004632,568,312,31,29,0,0,-,735751.3125,404145.0938,4,4,0,0,0,0,142,78,0,0,1.736656,1.494116,1421927818,1421927818,1.235,1.064,0,0,0,0,0,0,0,0,4,5,6,6,2,2,4,,0
59.166.0.8,46128,149.171.126.3,111,udp,CON,0.008663,568,320,31,29,0,0,-,393397.2188,221632.2344,4,4,0,0,0,0,142,80,0,0,3.513849,3.389398,1421927636,1421927636,2.488667,2.404667,0,0,0,0,0,0,0,0,6,5,4,4,1,1,3,,0
175.45.176.0,0,149.171.126.13,0,sat-expak,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223203,1424223203,0.008,0,0,0,0,0,2,,, ,6,6,2,2,2,2,6,DoS,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932869,1421932869,0.01,0,0,0,0,0,2,0,0,0,9,9,4,4,4,4,4,Generic,1
59.166.0.0,25597,149.171.126.9,53,udp,CON,0.001178,146,178,31,29,0,0,dns,495755.5,604414.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927805,1421927805,0.011,0.008,0,0,0,0,0,0,0,0,4,1,1,5,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930709,1421930709,0.011,0,0,0,0,0,2,0,0,0,16,16,5,5,5,3,5,Generic,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000003,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930726,1421930726,0.011,0,0,0,0,0,2,0,0,0,15,14,8,8,8,8,8,Analysis,1
59.166.0.4,10375,149.171.126.0,111,udp,CON,0.004691,568,312,31,29,0,0,-,726497.5625,399062.0313,4,4,0,0,0,0,142,78,0,0,1.784032,1.446269,1421927879,1421927879,1.268,1.030667,0,0,0,0,0,0,0,0,8,7,4,4,1,1,2,,0
59.166.0.4,58409,149.171.126.4,80,tcp,FIN,1.069796,1580,10168,31,29,3,5,http,10835.71094,71819.30469,12,18,255,255,3076575600,3077751310,132,565,1,3924,9988.777072,8043.394193,1421928196,1421928197,97.150271,62.887058,0.000829,0.000712,0.000117,0,0,1,0,0,2,2,4,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930773,1421930773,0.004,0,0,0,0,0,2,0,0,0,10,9,2,6,2,2,2, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,ipcomp,INT,0.000007,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930712,1421930712,0.007,0,0,0,0,0,2,0,0,0,14,13,5,5,5,5,5,Exploits,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930778,1421930778,0.011,0,0,0,0,0,2,0,0,0,6,6,4,5,4,4,4,Backdoors,1
59.166.0.2,30237,149.171.126.0,28214,tcp,FIN,0.011965,2230,14042,31,29,7,11,-,1447555.375,9127956,34,36,255,255,1081176053,3254442483,66,390,0,0,23.652784,23.349897,1421928018,1421928018,0.350697,0.326771,0.000682,0.000524,0.000158,0,0,0,0,0,2,14,2,3,1,1,1,,0
59.166.0.7,46213,149.171.126.4,111,udp,CON,0.004843,568,320,31,29,0,0,-,703696.0625,396448.5,4,4,0,0,0,0,142,80,0,0,1.769653,1.54715,1421927641,1421927641,1.256333,1.102,0,0,0,0,0,0,0,0,12,12,6,7,1,1,4,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932452,1421932452,0.01,0,0,0,0,0,2,0,0,0,16,16,4,4,4,2,4,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930785,1421930785,0.011,0,0,0,0,0,2,0,0,0,14,14,7,10,7,3,7,Generic,1
175.45.176.0,0,149.171.126.13,0,cphb,INT,0.000002,200,0,254,0,0,0,-,400000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223208,1424223208,0.002,0,0,0,0,0,2,,, ,6,6,2,2,2,2,7, Fuzzers ,1
175.45.176.1,11507,149.171.126.19,520,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928844,1421928844,0.004,0,0,0,0,0,2,0,0,0,6,2,1,3,2,1,1, Fuzzers,1
175.45.176.3,0,149.171.126.17,0,sep,INT,0.00001,104,0,254,0,0,0,-,41600000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928685,1421928685,0.01,0,0,0,0,0,2,0,0,0,12,12,5,4,2,2,4,DoS,1
59.166.0.6,29337,149.171.126.6,143,tcp,FIN,0.288958,7818,14598,31,29,30,32,-,214674.7813,400971.75,122,126,255,255,1069444248,3219939405,64,116,0,0,203.805956,202.75684,1421928186,1421928186,2.38524,2.307296,0.000735,0.000542,0.000193,0,0,0,0,0,6,18,9,2,1,1,1,,0
59.166.0.7,17249,149.171.126.2,80,tcp,FIN,30.451504,1684,10168,31,29,3,4,http,410.882843,2523.09375,14,18,255,255,1558428858,3704859869,120,565,0,0,229696.7436,201030.6323,1421927417,1421927447,2342.393385,1791.230574,0.000738,0.000573,0.000165,0,0,0,0,0,3,1,4,4,1,1,1,,0
175.45.176.1,29794,149.171.126.15,21,tcp,FIN,2.079766,1268,1620,62,252,7,9,ftp,4677.449219,5950.669434,24,22,255,255,77867240,93651039,53,74,0,0,5050.938507,6107.466059,1421929828,1421929830,90.424609,95.10933,0.080075,0.063102,0.016973,0,1,0,0,0,1,1,2,4,1,1,2,Exploits,1
175.45.176.3,22700,149.171.126.10,110,tcp,FIN,0.896544,960,17018,62,252,7,13,pop3,8137.916504,146794.8125,20,30,255,255,2033587767,1276599735,48,567,0,0,2303.77934,1834.306309,1421930421,1421930422,47.186526,30.165966,0.056926,0.020989,0.035937,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.3,39022,149.171.126.11,80,tcp,FIN,0.308741,808,4212,62,252,2,3,http,18863.70703,98231.20313,10,10,255,255,2945860981,3750768860,81,421,0,0,1758.404067,2265.641135,1421929684,1421929685,34.304556,30.001667,0.082403,0.02097,0.061433,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930735,1421930735,0.011,0,0,0,0,0,2,0,0,0,11,11,4,8,4,4,4,DoS,1
175.45.176.0,46528,149.171.126.11,143,tcp,FIN,0.679092,994,11474,62,252,6,10,-,11061.83008,129537.6797,18,24,255,255,2518812934,1178988051,55,478,0,0,1957.508639,1725.683165,1421934113,1421934113,39.946588,29.180391,0.060596,0.007424,0.053172,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,mfe-nsp,INT,0.000011,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930673,1421930673,0.011,0,0,0,0,0,2,0,0,0,22,17,6,7,4,4,6,Analysis,1
175.45.176.0,42208,149.171.126.17,110,tcp,FIN,3.111495,2934,410868,62,252,7,152,pop3,7430.511719,1053127.25,66,324,255,255,931695234,4207399911,44,1268,0,0,2356.783772,997.36332,1421929291,1421929294,47.869154,9.414922,0.079923,0.058711,0.021212,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,58474,149.171.126.15,179,tcp,FIN,31.373333,1100,450,254,252,4,1,-,264.938385,103.272423,18,10,255,255,3343400779,1344706579,61,45,0,0,234516.8859,9590.79,1421934371,1421934402,1845.490295,3469.669,0.186876,0.118423,0.068453,0,1,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000002,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931799,1421931799,0.002,0,0,0,0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000001,114,0,254,0,0,0,dns,456000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933322,1421933322,0.001,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000002,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933253,1421933253,0.002,0,0,0,0,0,2,0,0,0,4,4,5,4,4,4,4,Generic,1
175.45.176.3,45742,149.171.126.10,80,tcp,FIN,7.622637,3770,474851,62,252,2,177,http,3905.210449,496967.125,76,358,255,255,3551327932,3227371624,50,1326,1,0,4948.582425,2423.221489,1421927878,1421927885,101.635024,21.074872,0.256003,0.098905,0.157098,0,1,1,0,0,2,2,1,1,1,1,1,DoS,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000008,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931390,1421931390,0.008,0,0,0,0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
59.166.0.8,27551,149.171.126.1,5190,tcp,FIN,0.004352,1470,1728,31,29,5,4,-,2580882.25,2950367.5,22,14,255,255,1433427798,1433744759,67,123,0,0,12.808017,0.37667,1421927964,1421927964,0.207238,0.282846,0.000722,0.000588,0.000134,0,0,0,0,0,4,6,2,3,2,2,2,,0
175.45.176.1,0,149.171.126.12,0,mux,INT,1.240606,400,0,254,0,0,0,-,1934.538574,0,4,0,0,0,0,0,100,0,0,0,584.81525,0,1421930666,1421930667,413.535344,0,0,0,0,0,2,0,0,0,6,6,7,6,6,6,6, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931803,1421931803,0.01,0,0,0,0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
59.166.0.6,59153,149.171.126.0,6881,tcp,FIN,5.417939,13454,548216,31,29,21,197,-,19781.69141,807635.5,234,438,255,255,1241929118,1327406674,57,1252,0,0,5379.074909,3943.044069,1421927635,1421927640,23.251459,12.396922,0.000611,0.000482,0.000129,0,0,0,0,0,7,4,3,2,2,2,2,,0
175.45.176.1,56806,149.171.126.12,143,tcp,FIN,2.248487,1724,148902,62,252,6,58,-,5956.004883,525647.6875,34,128,255,255,4080665513,1490082149,51,1163,0,0,3163.503747,1679.463799,1421930782,1421930784,68.13597,17.478433,0.142489,0.028002,0.114487,0,1,0,0,0,3,3,1,1,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000018,114,0,254,0,0,0,dns,25333332,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932157,1421932157,0.018,0,0,0,0,0,2,0,0,0,20,20,7,8,7,4,7,Generic,1
175.45.176.0,0,149.171.126.13,0,ddp,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223185,1424223185,0.009,0,0,0,0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
59.166.0.9,46125,149.171.126.2,6881,tcp,FIN,1.039832,2302,34406,31,29,5,15,-,17125.84375,258403.2813,30,42,255,255,2581496547,485912990,77,819,0,0,2480.526429,2058.307342,1421927455,1421927456,35.845448,25.348146,0.000687,0.000555,0.000132,0,0,0,0,0,4,5,5,5,3,1,3,,0
59.166.0.7,61598,149.171.126.7,59547,tcp,FIN,0.030588,4222,63402,31,29,7,30,-,1089054.5,16358311,72,74,255,255,1325946468,1343648854,59,857,0,0,0,22.152697,1421927968,1421927968,0.425761,0.412329,0.000619,0.000484,0.000135,0,0,0,0,0,8,3,2,3,1,1,2,,0
59.166.0.0,23956,149.171.126.7,80,tcp,FIN,0.004003,1044,822,31,29,2,2,http,1826630,1478890.875,8,10,255,255,3872249757,1727904049,131,82,1,82,33.1877,0.690941,1421928169,1421928169,0.522714,0.384111,0.00067,0.000542,0.000128,0,0,1,0,0,2,3,4,8,1,1,1,,0
59.166.0.0,28429,149.171.126.7,6881,tcp,FIN,0.018216,1540,1644,31,29,4,4,-,634167.75,682037.75,16,18,255,255,2269145468,2280674676,96,91,0,0,80.797482,1.925743,1421928034,1421928034,1.193067,0.994471,0.001433,0.001307,0.000126,0,0,0,0,0,6,12,6,8,5,1,6,,0
